Open,High,Low,Close,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
121.56439034639122,122.44098788620711,118.67162218049718,118.88590240478516,112966300
118.58395606502583,120.38584631369558,115.53535272389263,117.0060806274414,178155000
117.83398211644732,118.7690169305712,114.5126538027712,118.26253509521484,153766600
117.78528102761602,117.85346041822143,113.18802088680535,113.33412170410156,154376600
115.93468789918522,118.8858931954571,115.7009310503409,117.94111633300781,129525800
118.52551679323263,118.99303047984385,116.34376148572666,116.8599853515625,111943300
119.35341713456053,120.00599237807343,118.10670400337277,118.78849792480469,103026500
117.2690682655597,118.01904158578925,116.06131583787986,117.88268280029297,88105100
118.25280599447676,120.77545095974142,117.28854502762586,120.76570892333984,92403800
122.43124321692929,123.91172068145192,121.47673169598399,122.30462646484375,115227900
120.82414250531377,122.58707194968112,119.15860369194408,121.51567840576172,111932600
119.68454802673601,119.97674960924601,117.19112226503158,117.39566040039062,121229700
116.78205680531912,118.27226866588653,116.56777661577428,116.86971282958984,185549500
117.20090338075846,120.64884902153915,117.1327239795706,120.18132781982422,111912300
120.12288918175794,121.00922138779639,118.96383194286418,119.35343170166016,95467100
119.62613612617307,119.70405755554833,116.94764829711929,116.96712493896484,88530500
116.43144110431777,118.49631456122934,115.90548256064227,117.45413208007812,98844700
117.22036947257719,118.32098926109825,115.82755546141085,118.0580062866211,94071200
118.48655542775977,119.3923715504468,117.59048134086395,118.23331451416016,80819200
116.98661215897457,117.26907177481125,115.76911765846987,116.78207397460938,85671900
118.48655874928595,120.30792565051348,117.9995609800172,118.97355651855469,118323800
120.44428559619276,120.95075998024407,119.30470522783453,119.80144500732422,75089100
120.64882037232358,122.87927086868106,119.86962103149284,122.62602996826172,88651200
123.21044576616356,123.82406033078875,122.3825509764638,122.92798614501953,80171300
122.55787260556289,124.59351991699825,121.88581323910961,124.57404327392578,83466700
125.59670230378828,126.99925804035509,125.17789142072495,126.97003936767578,88844600
126.42467413975899,129.58041142763508,126.10325370080896,129.5414581298828,106686700
129.0739151583479,129.3953355248616,127.2330638679476,127.82720184326172,91420000
128.99596262492872,131.15823376064404,128.49921542278324,130.9342041015625,91266500
131.43098018165665,131.48941754486856,128.2362755221187,128.59664916992188,87222800
130.34013136412574,131.4894393296933,130.16480438344763,131.00244140625,89347100
130.8075776257029,131.1679511470198,129.8140982138144,130.6712188720703,84922400
130.0381412567294,131.9471790846723,129.87256379574342,131.33355712890625,94264200
131.50887932231677,132.00561168739057,128.3823471626382,129.64854431152344,94812300
128.91804235349915,130.27189547649485,127.88560952240783,130.0283966064453,68847100
129.58038910212525,130.66152498796077,127.99278612277816,128.50900268554688,84566500
128.72326849315886,131.60628729046172,128.72326849315886,130.8271026611328,78657500
131.32381490404939,131.54782970744535,130.0868364590517,131.2166748046875,66905100
131.49912083847275,131.88872793710226,130.62253087504087,130.89524841308594,66015800
130.81733580986761,131.5088791677975,129.61932548257246,130.1063232421875,107760100
132.92119413868548,133.50559750247544,129.00572727008065,130.00894165039062,151101000
128.3530983774782,130.08680880809916,127.66157004294367,128.0414276123047,109839500
128.6063555356659,130.58358001612103,128.40182480933737,129.09335327148438,75135100
127.77850990601644,128.07071161504524,123.40526346414235,124.52536010742188,137564700
125.84023086704354,127.05772538948398,124.6422204183204,124.76884460449219,84000900
124.56430537762937,126.37593791446682,123.82406658932013,126.36620330810547,78128300
127.66379828936026,128.06380344320834,126.32714777247271,127.03938293457031,78973300
126.25886120807223,126.38568557584613,123.72216543128324,123.76119232177734,88071200
120.49278076667929,123.19532812082859,119.78055295740043,122.84410095214844,126142800
120.39520469554279,121.60500854306753,119.27320577012671,119.7805404663086,112172300
121.54646856304096,123.07823863645709,121.23426088704589,121.92697143554688,105861300
123.17578845259833,124.77585354473081,122.78552704006465,124.34656524658203,81918000
123.73193826034131,123.83926036065176,122.12211419930365,123.19532775878906,74244600
